" Monday - September 1 at  12pm  Temperature: 75 ,deg;F","Dewpoint: 53 ,deg;F","Heat Index: 75 ,deg;F","Surface Wind: E 7mph Sky Cover (%): 29%","Precipitation Potential (%): 0%","Relative Humidity (%): 46% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  1pm  Temperature: 77 ,deg;F","Dewpoint: 53 ,deg;F","Heat Index: 77 ,deg;F","Surface Wind: E 7mph Sky Cover (%): 27%","Precipitation Potential (%): 0%","Relative Humidity (%): 43% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  2pm  Temperature: 79 ,deg;F","Dewpoint: 53 ,deg;F","Heat Index: 79 ,deg;F","Surface Wind: E 8mph Sky Cover (%): 22%","Precipitation Potential (%): 0%","Relative Humidity (%): 41% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  3pm  Temperature: 79 ,deg;F","Dewpoint: 52 ,deg;F","Heat Index: 79 ,deg;F","Surface Wind: E 8mph Sky Cover (%): 28%","Precipitation Potential (%): 0%","Relative Humidity (%): 39% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  4pm  Temperature: 80 ,deg;F","Dewpoint: 52 ,deg;F","Heat Index: 80 ,deg;F","Surface Wind: E 8mph Sky Cover (%): 22%","Precipitation Potential (%): 0%","Relative Humidity (%): 38% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  5pm  Temperature: 80 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: 80 ,deg;F","Surface Wind: E 8mph Sky Cover (%): 20%","Precipitation Potential (%): 0%","Relative Humidity (%): 36% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  6pm  Temperature: 79 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: 79 ,deg;F","Surface Wind: E 7mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 38% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  7pm  Temperature: 77 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: 77 ,deg;F","Surface Wind: E 7mph Sky Cover (%): 14%","Precipitation Potential (%): 0%","Relative Humidity (%): 40% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  8pm  Temperature: 73 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: N/A","Surface Wind: E 6mph Sky Cover (%): 15%","Precipitation Potential (%): 0%","Relative Humidity (%): 46% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  9pm  Temperature: 70 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: N/A","Surface Wind: E 6mph Sky Cover (%): 18%","Precipitation Potential (%): 0%","Relative Humidity (%): 51% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  10pm  Temperature: 67 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: E 5mph Sky Cover (%): 16%","Precipitation Potential (%): 0%","Relative Humidity (%): 54% Rain: <10%","Thunder: <10%"
" Monday - September 1 at  11pm  Temperature: 65 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 58% Rain: <10%","Thunder: <10%"
" Tuesday - September 2 at  12am  Temperature: 63 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 5mph Sky Cover (%): 9%","Precipitation Potential (%): 0%","Relative Humidity (%): 62% Rain: <10%","Thunder: <10%"
" Tuesday - September 2 at  1am  Temperature: 61 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 8%","Precipitation Potential (%): 0%","Relative Humidity (%): 67% Rain: <10%","Thunder: <10%"
" Tuesday - September 2 at  2am  Temperature: 60 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 67% Rain: <10%","Thunder: <10%"
" Tuesday - September 2 at  3am  Temperature: 59 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 72% Rain: <10%","Thunder: <10%"
" Tuesday - September 2 at  4am  Temperature: 58 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 72% Rain: <10%","Thunder: <10%"
